sale_id,order_id,customer_id,product_id,order_date,ship_date,ship_mode,sales,quantity,discount,profit,order_date_clean
CA-2015-112130_4659,CA-2015-112130,SV-20785,"Office Supplies_Appliances_Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",05-03-2015,05-07-2015,"Standard Class",18.2,7,0.2,2.0475,2015-03-05
CA-2015-112130_4660,CA-2015-112130,SV-20785,"Technology_Accessories_SanDisk Cruzer 16 GB USB Flash Drive",05-03-2015,05-07-2015,"Standard Class",27.552,3,0.2,-0.3444,2015-03-05
CA-2015-112130_4661,CA-2015-112130,SV-20785,"Furniture_Chairs_Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",05-03-2015,05-07-2015,"Standard Class",844.116,6,0.3,-36.1764,2015-03-05
CA-2015-112130_4662,CA-2015-112130,SV-20785,"Office Supplies_Storage_Fellowes Bankers Box Stor/Drawer Steel Plus",05-03-2015,05-07-2015,"Standard Class",76.752,3,0.2,-9.594,2015-03-05
CA-2016-111409_4663,CA-2016-111409,PO-18850,"Office Supplies_Labels_Avery 480",9/18/2016,9/22/2016,"Standard Class",3,1,0.2,1.05,2016-09-18
CA-2016-116232_4664,CA-2016-116232,AC-10450,"Office Supplies_Binders_Acco Suede Grain Vinyl Round Ring Binder",9/22/2016,9/26/2016,"Standard Class",7.506,9,0.7,-6.0048,2016-09-22
CA-2016-116232_4665,CA-2016-116232,AC-10450,"Office Supplies_Labels_Avery Address/Shipping Labels for Typewriters, 4" x 2"",9/22/2016,9/26/2016,"Standard Class",16.56,2,0.2,5.796,2016-09-22
CA-2016-116547_4666,CA-2016-116547,KB-16585,"Furniture_Furnishings_24-Hour Round Wall Clock",01-10-2016,1/17/2016,"Standard Class",79.92,4,0,34.3656,2016-10-01
CA-2016-116547_4667,CA-2016-116547,KB-16585,"Technology_Accessories_Logitech Media Keyboard K200",01-10-2016,1/17/2016,"Standard Class",69.98,2,0,13.2962,2016-10-01
US-2017-133200_4668,US-2017-133200,DB-13555,"Office Supplies_Binders_Avery Durable Poly Binders",05-06-2017,05-11-2017,"Standard Class",11.06,10,0.8,-18.802,2017-06-05
US-2017-133200_4669,US-2017-133200,DB-13555,"Furniture_Bookcases_Sauder Mission Library with Doors, Fruitwood Finish",05-06-2017,05-11-2017,"Standard Class",623.4648,7,0.32,-119.1918,2017-06-05
US-2017-133200_4670,US-2017-133200,DB-13555,"Office Supplies_Storage_Fellowes Staxonsteel Drawer Files",05-06-2017,05-11-2017,"Standard Class",772.68,5,0.2,-57.951,2017-06-05
CA-2016-133550_4671,CA-2016-133550,KL-16645,"Office Supplies_Appliances_Honeywell Quietcare HEPA Air Cleaner",7/31/2016,08-06-2016,"Standard Class",283.14,4,0.1,72.358,2016-07-31
CA-2016-133550_4672,CA-2016-133550,KL-16645,"Technology_Phones_ClearOne Communications CHAT 70 OC Speaker Phone",7/31/2016,08-06-2016,"Standard Class",635.96,4,0,165.3496,2016-07-31
CA-2016-133550_4673,CA-2016-133550,KL-16645,"Technology_Phones_Polycom SoundPoint Pro SE-225 Corded phone",7/31/2016,08-06-2016,"Standard Class",118.99,1,0,33.3172,2016-07-31
CA-2016-133550_4674,CA-2016-133550,KL-16645,"Furniture_Furnishings_Eldon ClusterMat Chair Mat with Cordless Antistatic Protection",7/31/2016,08-06-2016,"Standard Class",272.94,3,0,30.0234,2016-07-31
CA-2017-139416_4675,CA-2017-139416,AG-10270,"Furniture_Furnishings_Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",3/27/2017,3/29/2017,"Second Class",15.008,2,0.2,1.5008,2017-03-27
CA-2014-114510_4676,CA-2014-114510,JF-15295,"Office Supplies_Binders_GBC Wire Binding Combs",3/14/2014,3/19/2014,"Standard Class",33.088,4,0.2,11.1672,2014-03-14
CA-2014-114510_4677,CA-2014-114510,JF-15295,"Office Supplies_Storage_Carina Double Wide Media Storage Towers in Natural & Black",3/14/2014,3/19/2014,"Standard Class",80.98,1,0,3.2392,2014-03-14
CA-2014-114510_4678,CA-2014-114510,JF-15295,"Technology_Accessories_Imation 30456 USB Flash Drive 8GB",3/14/2014,3/19/2014,"Standard Class",82.8,12,0,6.624,2014-03-14
CA-2014-114510_4679,CA-2014-114510,JF-15295,"Office Supplies_Storage_Staple magnet",3/14/2014,3/19/2014,"Standard Class",21.36,2,0,5.7672,2014-03-14
CA-2014-114510_4680,CA-2014-114510,JF-15295,"Office Supplies_Binders_Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2" x 11"",3/14/2014,3/19/2014,"Standard Class",62.048,2,0.2,20.1656,2014-03-14
CA-2016-169215_4681,CA-2016-169215,RE-19450,"Office Supplies_Fasteners_Acco Hot Clips Clips to Go",7/14/2016,7/18/2016,"Second Class",29.61,9,0,13.3245,2016-07-14
CA-2016-127698_4682,CA-2016-127698,MV-18190,"Technology_Phones_Jabra Supreme Plus Driver Edition Headset",12-01-2016,12-01-2016,"Same Day",863.928,9,0.2,86.3928,2016-01-12
CA-2016-159912_4683,CA-2016-159912,GB-14530,"Furniture_Tables_Barricks 18" x 48" Non-Folding Utility Table with Bottom Storage Shelf",8/29/2016,09-03-2016,"Standard Class",241.92,4,0.4,-56.448,2016-08-29
CA-2016-159912_4684,CA-2016-159912,GB-14530,"Furniture_Bookcases_O'Sullivan 5-Shelf Heavy-Duty Bookcases",8/29/2016,09-03-2016,"Standard Class",163.88,4,0.5,-81.94,2016-08-29
CA-2016-159912_4685,CA-2016-159912,GB-14530,"Office Supplies_Binders_Fellowes Black Plastic Comb Bindings",8/29/2016,09-03-2016,"Standard Class",3.486,2,0.7,-2.7888,2016-08-29
CA-2016-159912_4686,CA-2016-159912,GB-14530,"Office Supplies_Fasteners_Revere Boxed Rubber Bands by Revere",8/29/2016,09-03-2016,"Standard Class",10.584,7,0.2,-2.3814,2016-08-29
CA-2016-101987_4687,CA-2016-101987,HL-15040,"Technology_Phones_Panasonic KX TS208W Corded phone",6/24/2016,6/30/2016,"Standard Class",440.91,9,0,123.4548,2016-06-24
US-2017-154851_4688,US-2017-154851,BP-11155,"Office Supplies_Binders_Acco Pressboard Covers with Storage Hooks, 14 7/8" x 11", Executive Red",3/30/2017,04-03-2017,"Standard Class",5.715,5,0.7,-4.7625,2017-03-30
CA-2014-138681_4689,CA-2014-138681,CT-11995,"Furniture_Furnishings_Computer Room Manger, 14"",12/20/2014,12/22/2014,"First Class",51.968,2,0.2,10.3936,2014-12-20
CA-2014-138681_4690,CA-2014-138681,CT-11995,"Technology_Accessories_Logitech 910-002974 M325 Wireless Mouse for Web Scrolling",12/20/2014,12/22/2014,"First Class",71.976,3,0.2,21.5928,2014-12-20
CA-2014-138681_4691,CA-2014-138681,CT-11995,"Furniture_Chairs_Global Low Back Tilter Chair",12/20/2014,12/22/2014,"First Class",242.352,3,0.2,-42.4116,2014-12-20
CA-2014-138681_4692,CA-2014-138681,CT-11995,"Office Supplies_Paper_Xerox 1888",12/20/2014,12/22/2014,"First Class",221.92,5,0.2,77.672,2014-12-20
CA-2014-138681_4693,CA-2014-138681,CT-11995,"Office Supplies_Paper_Xerox 1954",12/20/2014,12/22/2014,"First Class",8.448,2,0.2,2.64,2014-12-20
US-2015-138121_4694,US-2015-138121,JL-15835,"Office Supplies_Binders_GBC Plastic Binding Combs",12/17/2015,12/17/2015,"Same Day",29.52,4,0,14.4648,2015-12-17
US-2015-138121_4695,US-2015-138121,JL-15835,"Furniture_Chairs_Hon Valutask Swivel Chairs",12/17/2015,12/17/2015,"Same Day",302.94,3,0,48.4704,2015-12-17
US-2015-138121_4696,US-2015-138121,JL-15835,"Furniture_Chairs_Harbour Creations 67200 Series Stacking Chairs",12/17/2015,12/17/2015,"Same Day",142.36,2,0,38.4372,2015-12-17
US-2015-138121_4697,US-2015-138121,JL-15835,"Furniture_Chairs_Global Value Steno Chair, Gray",12/17/2015,12/17/2015,"Same Day",546.66,9,0,136.665,2015-12-17
US-2015-138121_4698,US-2015-138121,JL-15835,"Furniture_Furnishings_Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",12/17/2015,12/17/2015,"Same Day",212.13,3,0,14.8491,2015-12-17
CA-2017-140298_4699,CA-2017-140298,JK-16120,"Office Supplies_Art_Newell 348",05-11-2017,5/17/2017,"Standard Class",5.248,2,0.2,0.5904,2017-11-05
CA-2017-140298_4700,CA-2017-140298,JK-16120,"Office Supplies_Storage_Safco Commercial Shelving",05-11-2017,5/17/2017,"Standard Class",74.416,2,0.2,-14.8832,2017-11-05
CA-2017-140298_4701,CA-2017-140298,JK-16120,"Office Supplies_Paper_Xerox 1927",05-11-2017,5/17/2017,"Standard Class",6.848,2,0.2,2.14,2017-11-05
CA-2017-140298_4702,CA-2017-140298,JK-16120,"Furniture_Furnishings_Telescoping Adjustable Floor Lamp",05-11-2017,5/17/2017,"Standard Class",7.996,1,0.6,-6.9965,2017-11-05
CA-2016-166240_4703,CA-2016-166240,DH-13075,"Office Supplies_Appliances_Holmes HEPA Air Purifier",6/24/2016,6/28/2016,"Standard Class",8.712,2,0.8,-19.602,2016-06-24
CA-2016-158435_4704,CA-2016-158435,AG-10900,"Office Supplies_Supplies_Acme Forged Steel Scissors with Black Enamel Handles",5/17/2016,5/18/2016,"First Class",65.17,7,0,18.8993,2016-05-17
CA-2016-158435_4705,CA-2016-158435,AG-10900,"Office Supplies_Labels_Avery 519",5/17/2016,5/18/2016,"First Class",14.62,2,0,6.8714,2016-05-17
CA-2016-158435_4706,CA-2016-158435,AG-10900,"Furniture_Furnishings_Eldon Advantage Chair Mats for Low to Medium Pile Carpets",5/17/2016,5/18/2016,"First Class",173.24,4,0,17.324,2016-05-17
CA-2017-138149_4707,CA-2017-138149,WB-21850,"Office Supplies_Binders_GBC DocuBind TL200 Manual Binding Machine",6/29/2017,6/30/2017,"First Class",895.92,5,0.2,302.373,2017-06-29
CA-2017-138149_4708,CA-2017-138149,WB-21850,"Office Supplies_Storage_Trav-L-File Heavy-Duty Shuttle II, Black",6/29/2017,6/30/2017,"First Class",130.71,3,0,39.213,2017-06-29
CA-2017-138149_4709,CA-2017-138149,WB-21850,"Office Supplies_Art_Newell 328",6/29/2017,6/30/2017,"First Class",11.68,2,0,3.0368,2017-06-29
CA-2017-138149_4710,CA-2017-138149,WB-21850,"Technology_Accessories_Enermax Briskie RF Wireless Keyboard and Mouse Combo",6/29/2017,6/30/2017,"First Class",62.31,3,0,22.4316,2017-06-29
CA-2014-112403_4711,CA-2014-112403,JO-15280,"Office Supplies_Binders_Avery Round Ring Poly Binders",3/31/2014,3/31/2014,"Same Day",0.852,1,0.7,-0.5964,2014-03-31
CA-2014-108273_4712,CA-2014-108273,EJ-13720,"Office Supplies_Paper_Xerox 224",12/16/2014,12/21/2014,"Standard Class",36.288,7,0.2,12.7008,2014-12-16
CA-2014-108273_4713,CA-2014-108273,EJ-13720,"Furniture_Furnishings_Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",12/16/2014,12/21/2014,"Standard Class",56.568,2,0.6,-74.9526,2014-12-16
CA-2017-121643_4714,CA-2017-121643,AB-10105,"Technology_Phones_Aastra 6757i CT Wireless VoIP phone",5/18/2017,5/20/2017,"First Class",344.704,2,0.2,38.7792,2017-05-18
US-2015-122910_4715,US-2015-122910,LT-16765,"Technology_Phones_VTech DS6151",05-12-2015,5/16/2015,"Standard Class",201.584,2,0.2,20.1584,2015-12-05
CA-2017-143126_4716,CA-2017-143126,CM-12655,"Furniture_Tables_Bevis Oval Conference Table, Walnut",12-03-2017,12-07-2017,"Second Class",521.96,2,0,88.7332,2017-03-12
CA-2015-129042_4717,CA-2015-129042,EM-13960,"Office Supplies_Art_Rogers Handheld Barrel Pencil Sharpener",12-12-2015,12/17/2015,"Standard Class",8.22,3,0,2.2194,2015-12-12
CA-2015-109736_4718,CA-2015-109736,DJ-13420,"Office Supplies_Paper_Xerox 1894",10-10-2015,10-11-2015,"First Class",45.36,7,0,21.7728,2015-10-10
CA-2015-142601_4719,CA-2015-142601,DE-13255,"Office Supplies_Storage_Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24" Deep, Sand",4/18/2015,4/20/2015,"Second Class",947.17,7,0,9.4717,2015-04-18
CA-2015-142601_4720,CA-2015-142601,DE-13255,"Office Supplies_Paper_Xerox 19",4/18/2015,4/20/2015,"Second Class",61.96,2,0,27.882,2015-04-18
CA-2014-106229_4721,CA-2014-106229,NR-18550,"Furniture_Tables_Bevis Round Conference Table Top, X-Base",06-07-2014,06-11-2014,"Second Class",268.935,3,0.5,-209.7693,2014-07-06
US-2017-135230_4722,US-2017-135230,CK-12325,"Office Supplies_Art_Staples in misc. colors",09-01-2017,09-07-2017,"Standard Class",7.58,1,0,2.9562,2017-01-09
CA-2016-159653_4723,CA-2016-159653,JF-15490,"Office Supplies_Labels_Avery 493",5/22/2016,5/22/2016,"Same Day",14.73,3,0,7.2177,2016-05-22
CA-2016-131968_4724,CA-2016-131968,LB-16795,"Office Supplies_Binders_Ibico Standard Transparent Covers",11-11-2016,11/15/2016,"Standard Class",9.888,2,0.7,-6.9216,2016-11-11
CA-2016-131968_4725,CA-2016-131968,LB-16795,"Office Supplies_Appliances_Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators",11-11-2016,11/15/2016,"Standard Class",671.544,3,0.2,50.3658,2016-11-11
CA-2014-119151_4726,CA-2014-119151,MP-18175,"Office Supplies_Storage_Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",11/25/2014,11/29/2014,"Second Class",1117.92,4,0,55.896,2014-11-25
CA-2014-119151_4727,CA-2014-119151,MP-18175,"Furniture_Bookcases_Sauder Camden County Collection Libraries, Planked Cherry Finish",11/25/2014,11/29/2014,"Second Class",275.952,3,0.2,-37.9434,2014-11-25
CA-2014-123323_4728,CA-2014-123323,LH-16900,"Office Supplies_Binders_Wilson Jones Legal Size Ring Binders",11-07-2014,11-12-2014,"Standard Class",123.144,7,0.2,46.179,2014-07-11
CA-2016-124681_4729,CA-2016-124681,SV-20935,"Technology_Accessories_SanDisk Cruzer 4 GB USB Flash Drive",7/18/2016,7/23/2016,"Second Class",15.576,3,0.2,3.3099,2016-07-18
US-2015-103996_4730,US-2015-103996,RB-19435,"Office Supplies_Paper_Xerox 1880",3/29/2015,3/31/2015,"Second Class",212.64,6,0,99.9408,2015-03-29
US-2015-103996_4731,US-2015-103996,RB-19435,"Office Supplies_Paper_Tops Wirebound Message Log Books",3/29/2015,3/31/2015,"Second Class",9.87,3,0,4.5402,2015-03-29
US-2015-103996_4732,US-2015-103996,RB-19435,"Technology_Accessories_Memorex Froggy Flash Drive 8 GB",3/29/2015,3/31/2015,"Second Class",53.25,3,0,20.7675,2015-03-29
US-2015-103996_4733,US-2015-103996,RB-19435,"Furniture_Furnishings_G.E. Longer-Life Indoor Recessed Floodlight Bulbs",3/29/2015,3/31/2015,"Second Class",19.92,3,0,9.5616,2015-03-29
CA-2016-120530_4734,CA-2016-120530,Dl-13600,"Furniture_Chairs_Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",04-07-2016,04-12-2016,"Standard Class",658.746,3,0.1,146.388,2016-07-04
CA-2015-155054_4735,CA-2015-155054,PS-19045,"Office Supplies_Binders_ACCOHIDE 3-Ring Binder, Blue, 1"",6/13/2015,6/19/2015,"Standard Class",8.26,2,0,3.8822,2015-06-13
CA-2015-155054_4736,CA-2015-155054,PS-19045,"Office Supplies_Binders_Recycled Easel Ring Binders",6/13/2015,6/19/2015,"Standard Class",29.84,2,0,13.428,2015-06-13
CA-2015-155054_4737,CA-2015-155054,PS-19045,"Technology_Accessories_Lenovo 17-Key USB Numeric Keypad",6/13/2015,6/19/2015,"Standard Class",67.98,2,0,14.9556,2015-06-13
CA-2015-105725_4738,CA-2015-105725,GT-14755,"Office Supplies_Labels_Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",2/18/2015,2/24/2015,"Standard Class",61.06,2,0,28.0876,2015-02-18
CA-2015-105725_4739,CA-2015-105725,GT-14755,"Furniture_Tables_Hon 61000 Series Interactive Training Tables",2/18/2015,2/24/2015,"Standard Class",35.544,1,0.2,-0.8886,2015-02-18
CA-2017-164364_4740,CA-2017-164364,CS-12355,"Office Supplies_Labels_Avery 483",11-12-2017,11/16/2017,"Standard Class",9.96,2,0,4.5816,2017-12-11
CA-2017-164364_4741,CA-2017-164364,CS-12355,"Office Supplies_Art_Dixon Ticonderoga Maple Cedar Pencil, #2",11-12-2017,11/16/2017,"Standard Class",9.21,3,0,2.3025,2017-12-11
CA-2017-164364_4742,CA-2017-164364,CS-12355,"Office Supplies_Supplies_Acme Forged Steel Scissors with Black Enamel Handles",11-12-2017,11/16/2017,"Standard Class",27.93,3,0,8.0997,2017-12-11
CA-2017-168123_4743,CA-2017-168123,JD-16060,"Office Supplies_Fasteners_Advantus Map Pennant Flags and Round Head Tacks",03-05-2017,03-05-2017,"Same Day",7.9,2,0,2.528,2017-05-03
CA-2017-168123_4744,CA-2017-168123,JD-16060,"Office Supplies_Storage_Recycled Steel Personal File for Standard File Folders",03-05-2017,03-05-2017,"Same Day",221.16,4,0,57.5016,2017-05-03
CA-2017-168123_4745,CA-2017-168123,JD-16060,"Office Supplies_Binders_GBC ProClick Punch Binding System",03-05-2017,03-05-2017,"Same Day",127.96,2,0,62.7004,2017-05-03
CA-2017-168123_4746,CA-2017-168123,JD-16060,"Office Supplies_Binders_Avery Hole Reinforcements",03-05-2017,03-05-2017,"Same Day",18.69,3,0,9.1581,2017-05-03
CA-2016-120005_4747,CA-2016-120005,TS-21160,"Office Supplies_Supplies_Elite 5" Scissors",03-03-2016,03-03-2016,"Same Day",25.35,3,0,7.605,2016-03-03
CA-2016-120005_4748,CA-2016-120005,TS-21160,"Furniture_Furnishings_Executive Impressions 10" Spectator Wall Clock",03-03-2016,03-03-2016,"Same Day",35.28,3,0,11.9952,2016-03-03
CA-2016-123526_4749,CA-2016-123526,BV-11245,"Office Supplies_Paper_Xerox 1898",12/24/2016,12/25/2016,"First Class",33.4,5,0,16.032,2016-12-24
CA-2016-127649_4750,CA-2016-127649,DL-13495,"Technology_Machines_Okidata C331dn Printer",10-07-2016,10-09-2016,"First Class",837.6,3,0.2,62.82,2016-07-10
CA-2016-159989_4751,CA-2016-159989,EB-13870,"Technology_Phones_ARKON Windshield Dashboard Air Vent Car Mount Holder",12-09-2016,12/13/2016,"Standard Class",40.68,3,0.2,-9.153,2016-09-12
CA-2017-103499_4752,CA-2017-103499,ES-14020,"Furniture_Chairs_Office Star - Mesh Screen back chair with Vinyl seat",11/20/2017,11/24/2017,"Standard Class",209.568,2,0.2,-23.5764,2017-11-20
US-2015-167220_4753,US-2015-167220,JB-15925,"Technology_Accessories_AmazonBasics 3-Button USB Wired Mouse",12-12-2015,12/16/2015,"Standard Class",22.368,4,0.2,6.4308,2015-12-12
CA-2017-126354_4754,CA-2017-126354,SC-20380,"Office Supplies_Binders_GBC Instant Report Kit",02-03-2017,02-08-2017,"Standard Class",3.882,2,0.7,-2.588,2017-03-02
CA-2017-126354_4755,CA-2017-126354,SC-20380,"Office Supplies_Paper_14-7/8 x 11 Blue Bar Computer Printout Paper",02-03-2017,02-08-2017,"Standard Class",115.296,3,0.2,40.3536,2017-03-02
CA-2017-169817_4756,CA-2017-169817,EB-13870,"Office Supplies_Binders_Insertable Tab Indexes For Data Binders",9/21/2017,9/25/2017,"Standard Class",1.908,2,0.7,-1.5264,2017-09-21
US-2017-144582_4757,US-2017-144582,TC-21475,"Office Supplies_Binders_GBC Linen Binding Covers",4/30/2017,05-05-2017,"Standard Class",43.372,7,0.8,-69.3952,2017-04-30
CA-2014-121573_4758,CA-2014-121573,SG-20605,"Technology_Phones_Panasonic KX-TG9471B",11-03-2014,11-07-2014,"Standard Class",783.96,4,0,219.5088,2014-03-11
CA-2014-121573_4759,CA-2014-121573,SG-20605,"Office Supplies_Binders_Surelock Post Binders",11-03-2014,11-07-2014,"Standard Class",48.896,2,0.2,18.336,2014-03-11
CA-2014-121573_4760,CA-2014-121573,SG-20605,"Office Supplies_Binders_Acco Pressboard Covers with Storage Hooks, 14 7/8" x 11", Light Blue",11-03-2014,11-07-2014,"Standard Class",7.856,2,0.2,2.8478,2014-03-11
CA-2016-117660_4761,CA-2016-117660,BM-11785,"Office Supplies_Labels_Avery 487",12/30/2016,01-04-2017,"Standard Class",5.904,2,0.2,1.9926,2016-12-30
CA-2016-117660_4762,CA-2016-117660,BM-11785,"Office Supplies_Supplies_Acme Office Executive Series Stainless Steel Trimmers",12/30/2016,01-04-2017,"Standard Class",13.712,2,0.2,1.0284,2016-12-30
CA-2014-112851_4763,CA-2014-112851,NR-18550,"Office Supplies_Envelopes_Tyvek Interoffice Envelopes, 9 1/2" x 12 1/2", 100/Box",9/17/2014,9/21/2014,"Standard Class",182.94,3,0,85.9818,2014-09-17
CA-2017-123701_4764,CA-2017-123701,PG-18820,"Office Supplies_Art_BIC Liqua Brite Liner",11/24/2017,11/27/2017,"First Class",27.76,4,0,9.9936,2017-11-24
CA-2015-118227_4765,CA-2015-118227,DB-13270,"Office Supplies_Art_BOSTON Ranger #55 Pencil Sharpener, Black",4/24/2015,4/28/2015,"Standard Class",25.99,1,0,7.5371,2015-04-24
CA-2015-123155_4766,CA-2015-123155,NS-18640,"Technology_Accessories_Maxell 4.7GB DVD-R",03-09-2015,03-12-2015,"First Class",113.52,5,0.2,29.799,2015-09-03
CA-2015-123155_4767,CA-2015-123155,NS-18640,"Technology_Phones_Panasonic KX T7736-B Digital phone",03-09-2015,03-12-2015,"First Class",359.88,3,0.2,22.4925,2015-09-03
CA-2017-158883_4768,CA-2017-158883,CS-11860,"Office Supplies_Paper_Things To Do Today Spiral Book",06-02-2017,06-03-2017,"Same Day",25.344,4,0.2,9.1872,2017-02-06
US-2016-114888_4769,US-2016-114888,CC-12430,"Office Supplies_Binders_Cardinal Holdit Business Card Pockets",9/19/2016,9/24/2016,"Second Class",11.952,3,0.2,4.1832,2016-09-19
US-2016-114888_4770,US-2016-114888,CC-12430,"Office Supplies_Supplies_Kleencut Forged Office Shears by Acme United Corporation",9/19/2016,9/24/2016,"Second Class",6.24,3,0,1.872,2016-09-19
US-2014-167262_4771,US-2014-167262,AC-10450,"Technology_Phones_Plantronics HL10 Handset Lifter",10/31/2014,11-03-2014,"Second Class",742.336,8,0.2,83.5128,2014-10-31
CA-2017-119746_4772,CA-2017-119746,CM-12385,"Furniture_Furnishings_Contemporary Wood/Metal Frame",11/23/2017,11/27/2017,"Standard Class",6.464,1,0.6,-4.04,2017-11-23
CA-2017-119746_4773,CA-2017-119746,CM-12385,"Office Supplies_Labels_Avery File Folder Labels",11/23/2017,11/27/2017,"Standard Class",11.52,5,0.2,4.176,2017-11-23
CA-2017-119746_4774,CA-2017-119746,CM-12385,"Technology_Phones_Toshiba IPT2010-SD IP Telephone",11/23/2017,11/27/2017,"Standard Class",222.384,2,0.2,16.6788,2017-11-23
CA-2017-108091_4775,CA-2017-108091,EK-13795,"Office Supplies_Art_Newell 328",11/16/2017,11/21/2017,"Standard Class",23.36,4,0,6.0736,2017-11-16
CA-2016-101630_4776,CA-2016-101630,CK-12760,"Office Supplies_Labels_Staple-on labels",2/19/2016,2/23/2016,"Second Class",8.67,3,0,4.0749,2016-02-19
CA-2016-101630_4777,CA-2016-101630,CK-12760,"Office Supplies_Supplies_Acme Office Executive Series Stainless Steel Trimmers",2/19/2016,2/23/2016,"Second Class",25.71,3,0,6.6846,2016-02-19
CA-2017-132346_4778,CA-2017-132346,PK-19075,"Office Supplies_Appliances_Holmes Odor Grabber",11-07-2017,11-11-2017,"Standard Class",100.94,7,0,33.3102,2017-07-11
CA-2014-150301_4779,CA-2014-150301,MH-18025,"Furniture_Chairs_Situations Contoured Folding Chairs, 4/Set",07-08-2014,07-10-2014,"First Class",63.882,1,0.1,10.647,2014-08-07
